"STATION","DATE","LATITUDE","LONGITUDE","SEA_SURF_TEMP","SST_MM"
"FZVN","2003-12-14T06:00:00","42.20","4.30","58.1","3"
"FZVN","2003-12-14T09:00:00","42.00","4.70","58.6","3"
"FZVN","2003-12-14T12:00:00","42.00","4.70","58.6","3"
"FZVN","2003-12-14T15:00:00","42.10","4.40","59.2","3"
"FZVN","2003-12-14T18:00:00","42.30","4.30","57.7","3"
"FZVN","2003-12-14T21:00:00","42.50","4.30","60.1","3"
"FZVN","2003-12-15T00:00:00","42.70","4.20","60.3","3"
"FZVN","2003-12-15T03:00:00","43.00","4.20","57.9","3"
"FZVN","2003-12-15T06:00:00","43.20","4.60","59.0","3"
"FZVN","2003-12-15T09:00:00","43.20","4.80","59.5","3"
"FZVN","2003-12-15T12:00:00","43.30","4.80","58.5","3"
"FZVN","2003-12-17T03:00:00","43.00","5.60","59.7","3"
"FZVN","2003-12-17T06:00:00","43.00","5.90","59.4","3"
"FQDN","2003-12-01T00:00:00","42.90","7.30","59.5","3"
"FQDN","2003-12-01T02:00:00","42.90","6.50","62.1","3"
"FQDN","2003-12-01T03:00:00","42.90","6.10","62.1","3"
"FQDN","2003-12-01T04:00:00","43.00","5.70","61.5","3"
"FQDN","2003-12-01T05:00:00","43.10","5.40","60.8","3"
"FQDN","2003-12-01T20:00:00","43.20","5.30","60.3","3"
"FQDN","2003-12-01T21:00:00","43.00","5.60","61.7","3"
"FQDN","2003-12-02T00:00:00","42.90","7.00","61.9","3"
"FQDN","2003-12-02T03:00:00","43.00","8.40","58.5","3"
"FQDN","2003-12-02T04:00:00","43.00","8.80","63.3","3"
"FQDN","2003-12-02T05:00:00","43.00","9.30","63.0","3"
"FQDN","2003-12-02T06:00:00","42.70","9.50","62.8","3"
"FQDN","2003-12-02T07:00:00","42.60","9.50","62.6","3"
"FQDN","2003-12-02T19:00:00","42.70","9.50","62.4","3"
"FQDN","2003-12-02T20:00:00","43.00","9.40","62.8","3"
"FQDN","2003-12-02T21:00:00","43.00","8.90","63.1","3"
"FQDN","2003-12-02T22:00:00","43.00","8.40","58.3","3"
"FQDN","2003-12-02T23:00:00","43.00","7.90","58.8","3"
"FQDN","2003-12-03T00:00:00","42.90","7.30","59.2","3"
"FQDN","2003-12-03T01:00:00","42.90","6.80","61.9","3"
"FQDN","2003-12-03T02:00:00","42.90","6.30","62.1","3"
"FQDN","2003-12-03T03:00:00","42.90","5.90","62.2","3"
"FQDN","2003-12-03T04:00:00","43.00","5.40","61.7","3"
"FQDN","2003-12-03T05:00:00","43.30","5.20","59.9","3"
"FQDN","2003-12-03T19:00:00","43.30","5.20","59.5","3"
"FQDN","2003-12-03T20:00:00","43.10","5.40","61.7","3"
"FQDN","2003-12-03T21:00:00","43.00","5.80","62.2","3"
"FQDN","2003-12-03T22:00:00","42.90","6.20","62.2","3"
"FQDN","2003-12-04T00:00:00","42.90","7.00","59.2","3"
"FQDN","2003-12-04T01:00:00","42.90","7.40","59.7","3"
"FQDN","2003-12-04T02:00:00","43.00","7.80","57.9","3"
"FQDN","2003-12-04T03:00:00","43.00","8.30","58.6","3"
"FQDN","2003-12-04T04:00:00","43.00","8.80","61.7","3"
"FQDN","2003-12-04T05:00:00","43.00","9.20","62.6","3"
"FQDN","2003-12-04T06:00:00","42.80","9.50","62.1","3"
"FQDN","2003-12-04T07:00:00","42.70","9.50","62.1","3"
"FQDN","2003-12-04T08:00:00","42.70","9.40","60.8","3"
"FQDN","2003-12-04T20:00:00","43.00","9.30","62.6","3"
"FQDN","2003-12-04T21:00:00","43.00","8.80","62.8","3"
"FQDN","2003-12-04T22:00:00","43.00","8.50","59.0","3"
"FQDN","2003-12-04T23:00:00","42.90","6.60","62.1","3"
"FQDN","2003-12-05T00:00:00","43.00","7.60","60.1","3"
"FQDN","2003-12-05T02:00:00","42.90","6.60","60.4","3"
"FQDN","2003-12-05T03:00:00","42.90","6.10","61.9","3"
"FQDN","2003-12-05T04:00:00","43.00","5.60","61.9","3"
"FQDN","2003-12-05T05:00:00","43.20","5.20","60.1","3"
"FQDN","2003-12-05T19:00:00","43.20","5.30","59.7","3"
"FQDN","2003-12-05T20:00:00","43.10","5.40","61.2","3"
"FQDN","2003-12-05T21:00:00","43.00","5.70","62.1","3"
"FQDN","2003-12-05T22:00:00","42.90","6.10","61.9","3"
"FQDN","2003-12-06T00:00:00","42.90","7.00","59.0","3"
"FQDN","2003-12-06T01:00:00","42.90","7.40","59.7","3"
"FQDN","2003-12-06T02:00:00","43.00","7.90","57.9","3"
"FQDN","2003-12-06T03:00:00","43.00","8.40","59.5","3"
"FQDN","2003-12-06T04:00:00","43.00","8.80","61.7","3"
"FQDN","2003-12-06T05:00:00","43.00","9.20","62.8","3"
"FQDN","2003-12-06T06:00:00","42.80","9.50","61.9","3"
"FQDN","2003-12-06T19:00:00","42.80","9.50","63.0","3"
"FQDN","2003-12-06T20:00:00","43.00","9.10","62.8","3"
"FQDN","2003-12-06T21:00:00","43.00","8.60","59.5","3"
"FQDN","2003-12-06T22:00:00","43.00","8.10","57.7","3"
"FQDN","2003-12-06T23:00:00","42.90","7.60","58.3","3"
"FQDN","2003-12-07T00:00:00","42.90","7.10","58.8","3"
"FQDN","2003-12-07T01:00:00","42.90","6.70","61.3","3"
"FQDN","2003-12-07T02:00:00","42.90","6.40","62.1","3"
"FQDN","2003-12-07T03:00:00","42.90","6.00","61.7","3"
"FQDN","2003-12-07T04:00:00","43.00","5.60","61.7","3"
"FQDN","2003-12-07T05:00:00","43.10","5.20","60.4","3"
"FQDN","2003-12-07T19:00:00","43.20","5.20","61.0","3"
"FQDN","2003-12-07T20:00:00","43.10","5.40","61.7","3"
"FQDN","2003-12-07T21:00:00","43.00","5.80","61.3","3"
"FQDN","2003-12-07T22:00:00","42.90","6.20","61.9","3"
"FQDN","2003-12-07T23:00:00","42.90","6.60","60.8","3"
"FQDN","2003-12-08T00:00:00","42.90","7.00","58.8","3"
"FQDN","2003-12-08T01:00:00","42.80","7.40","58.8","3"
"FQDN","2003-12-08T02:00:00","42.80","7.80","60.8","3"
"FQDN","2003-12-08T03:00:00","42.90","8.30","59.2","3"
"FQDN","2003-12-08T04:00:00","42.90","8.80","60.6","3"
"FQDN","2003-12-08T06:00:00","42.80","9.50","62.4","3"
"FQDN","2003-12-08T21:00:00","43.00","8.80","60.8","3"
"FQDN","2003-12-08T22:00:00","43.00","8.30","57.6","3"
"FQDN","2003-12-08T23:00:00","43.00","7.80","58.3","3"
"FQDN","2003-12-09T00:00:00","42.90","7.30","59.4","3"
"FQDN","2003-12-09T01:00:00","42.90","6.80","60.8","3"
"FQDN","2003-12-09T03:00:00","42.90","5.90","61.7","3"
"FQDN","2003-12-09T05:00:00","43.20","5.20","60.3","3"
"FQDN","2003-12-09T19:00:00","43.20","5.30","59.4","3"
"FQDN","2003-12-09T20:00:00","43.00","5.50","61.5","3"
"FQDN","2003-12-09T22:00:00","42.90","6.50","61.7","3"
"FQDN","2003-12-10T00:00:00","43.00","7.50","58.8","3"
"FQDN","2003-12-10T01:00:00","42.90","8.00","59.0","3"
"FQDN","2003-12-10T02:00:00","43.00","8.50","58.8","3"
"FQDN","2003-12-10T03:00:00","43.00","8.90","60.3","3"
"FQDN","2003-12-10T04:00:00","43.10","9.20","61.5","3"
"FQDN","2003-12-10T05:00:00","42.80","9.50","61.5","3"
"FQDN","2003-12-10T19:00:00","42.80","9.50","61.3","3"
"FQDN","2003-12-10T20:00:00","43.00","9.10","61.0","3"
"FQDN","2003-12-10T21:00:00","43.00","8.60","60.8","3"
"FQDN","2003-12-10T22:00:00","43.00","8.20","57.4","3"
"FQDN","2003-12-10T23:00:00","42.90","7.70","59.9","3"
"FQDN","2003-12-11T00:00:00","42.90","7.20","58.1","3"
"FQDN","2003-12-11T01:00:00","42.90","6.80","57.6","3"
"FQDN","2003-12-11T02:00:00","42.90","6.30","61.5","3"
"FQDN","2003-12-11T03:00:00","42.90","5.90","61.3","3"
"FQDN","2003-12-11T04:00:00","43.00","5.60","61.3","3"
"FQDN","2003-12-11T05:00:00","43.20","5.20","60.3","3"
"FQDN","2003-12-13T19:00:00","43.10","5.30","60.8","3"
"FQDN","2003-12-13T20:00:00","43.00","5.70","61.0","3"
"FQDN","2003-12-13T21:00:00","42.90","6.10","61.2","3"
"FQDN","2003-12-13T22:00:00","42.90","6.50","59.4","3"
"FQDN","2003-12-13T23:00:00","42.90","6.90","59.5","3"
"FQDN","2003-12-14T00:00:00","42.90","7.30","57.9","3"
"FQDN","2003-12-14T01:00:00","42.90","7.70","59.4","3"
"FQDN","2003-12-14T02:00:00","43.00","8.10","56.8","3"
"FQDN","2003-12-14T03:00:00","43.00","8.50","59.9","3"
"FQDN","2003-12-14T04:00:00","43.00","8.90","60.8","3"
"FQDN","2003-12-14T05:00:00","43.00","9.30","60.6","3"
"FQDN","2003-12-14T06:00:00","42.80","9.50","60.6","3"
"FQDN","2003-12-14T19:00:00","42.90","9.50","60.4","3"
"FQDN","2003-12-14T20:00:00","43.00","9.10","60.6","3"
"FQDN","2003-12-14T21:00:00","43.00","8.60","60.3","3"
"FQDN","2003-12-14T22:00:00","43.00","8.20","57.4","3"
"FQDN","2003-12-14T23:00:00","43.00","7.70","59.0","3"
"FQDN","2003-12-15T00:00:00","43.00","7.30","59.0","3"
"FQDN","2003-12-15T01:00:00","43.00","6.80","58.3","3"
"FQDN","2003-12-15T02:00:00","42.90","6.40","60.8","3"
"FQDN","2003-12-15T03:00:00","42.90","6.00","60.6","3"
"FQDN","2003-12-15T04:00:00","43.00","5.70","60.1","3"
"FQDN","2003-12-15T05:00:00","43.10","5.30","60.3","3"
"FQDN","2003-12-15T06:00:00","43.30","5.30","59.0","3"
"FQDN","2003-12-17T03:00:00","42.90","5.90","60.4","3"
"FQDN","2003-12-17T04:00:00","43.00","5.40","59.9","3"
"FQDN","2003-12-17T05:00:00","43.20","5.20","58.8","3"
"FQDN","2003-12-17T19:00:00","43.20","5.30","59.0","3"
"FQDN","2003-12-17T21:00:00","42.90","5.90","60.3","3"
"FQDN","2003-12-17T22:00:00","42.90","6.30","60.6","3"
"FQDN","2003-12-17T23:00:00","42.90","6.70","59.0","3"
"FQDN","2003-12-18T01:00:00","43.00","7.70","58.5","3"
"FQDN","2003-12-18T02:00:00","43.00","8.20","57.4","3"
"FQDN","2003-12-18T03:00:00","43.00","8.70","59.5","3"
"FQDN","2003-12-18T04:00:00","43.00","9.20","59.5","3"
"FQDN","2003-12-18T19:00:00","42.70","9.50","59.7","3"
"FQDN","2003-12-18T20:00:00","43.00","9.30","59.0","3"
"FQDN","2003-12-18T21:00:00","43.00","8.80","59.5","3"
"FQDN","2003-12-18T22:00:00","43.00","8.30","57.2","3"
"FQDN","2003-12-18T23:00:00","43.00","7.80","57.9","3"
"FQDN","2003-12-19T01:00:00","42.90","6.90","60.4","3"
"FQDN","2003-12-19T02:00:00","42.90","6.50","60.8","3"
"FQDN","2003-12-19T03:00:00","42.90","6.00","60.8","3"
"FQDN","2003-12-19T04:00:00","43.00","5.60","60.3","3"
"FQDN","2003-12-19T05:00:00","43.20","5.20","59.4","3"
"FQDN","2003-12-19T19:00:00","43.20","5.20","59.5","3"
"FQDN","2003-12-19T20:00:00","43.00","5.60","60.3","3"
"FQDN","2003-12-19T21:00:00","42.90","6.10","60.8","3"
"FQDN","2003-12-19T22:00:00","42.90","6.60","60.4","3"
"FQDN","2003-12-19T23:00:00","42.90","7.00","58.8","3"
"FQDN","2003-12-20T00:00:00","42.90","7.50","59.2","3"
"FQDN","2003-12-20T01:00:00","42.90","7.90","57.7","3"
"FQDN","2003-12-20T02:00:00","43.00","8.40","59.5","3"
"FQDN","2003-12-20T03:00:00","43.00","8.80","60.1","3"
"FQDN","2003-12-20T04:00:00","43.00","9.30","59.5","3"
"FQDN","2003-12-20T05:00:00","42.70","9.50","59.2","3"
"FQDN","2003-12-20T15:00:00","43.20","8.50","58.8","3"
"FQDN","2003-12-20T21:00:00","43.50","7.30","61.2","3"
"FQDN","2003-12-20T22:00:00","43.20","7.50","59.5","3"
"FQDN","2003-12-21T00:00:00","42.70","7.90","58.5","3"
"FQDN","2003-12-21T01:00:00","42.50","7.90","59.7","3"
"FQDN","2003-12-21T02:00:00","42.30","8.00","60.1","3"
"FQDN","2003-12-21T03:00:00","42.00","8.10","62.2","3"
"FQDN","2003-12-21T04:00:00","41.80","8.20","61.0","3"
"FQDN","2003-12-21T05:00:00","41.80","8.60","60.8","3"
"FQDN","2003-12-21T21:00:00","42.50","8.30","60.6","3"
"FQDN","2003-12-21T23:00:00","43.00","7.70","59.2","3"
"FQDN","2003-12-22T00:00:00","43.10","7.30","59.0","3"
"FQDN","2003-12-22T19:00:00","43.20","5.30","57.9","3"
"FQDN","2003-12-22T20:00:00","43.00","5.50","59.0","3"
"FQDN","2003-12-22T21:00:00","42.90","5.90","59.9","3"
"FQDN","2003-12-22T22:00:00","42.90","6.40","60.4","3"
"FQDN","2003-12-22T23:00:00","42.90","6.90","59.7","3"
"FQDN","2003-12-23T00:00:00","42.90","7.30","57.2","3"
"FQDN","2003-12-23T01:00:00","43.00","7.80","56.8","3"
"FQDN","2003-12-23T02:00:00","43.00","8.10","56.5","3"
"FQDN","2003-12-23T03:00:00","43.10","8.50","57.2","3"
"FQDN","2003-12-23T06:00:00","42.80","9.50","59.2","3"
"FQDN","2003-12-23T19:00:00","42.90","9.50","59.0","3"
"FQDN","2003-12-23T20:00:00","43.30","9.40","58.6","3"
"FQDN","2003-12-23T21:00:00","43.50","9.10","58.5","3"
"FQDN","2003-12-23T22:00:00","43.50","8.60","57.7","3"
"FQDN","2003-12-24T00:00:00","43.50","7.60","59.7","3"
"FQDN","2003-12-24T01:00:00","43.30","7.20","60.4","3"
"FQDN","2003-12-24T02:00:00","43.10","6.90","59.5","3"
"FQDN","2003-12-24T03:00:00","42.90","6.50","60.3","3"
"FQDN","2003-12-24T04:00:00","42.90","6.00","60.1","3"
"FQDN","2003-12-24T05:00:00","43.00","5.60","59.2","3"
"FQDN","2003-12-24T06:00:00","43.20","5.20","57.6","3"
"FQDN","2003-12-24T19:00:00","43.10","5.30","59.0","3"
"FQDN","2003-12-24T20:00:00","43.00","5.70","59.9","3"
"FQDN","2003-12-24T21:00:00","42.90","6.10","59.9","3"
"FQDN","2003-12-24T22:00:00","42.90","6.50","59.9","3"
"FQDN","2003-12-24T23:00:00","42.90","6.90","59.0","3"
"FQDN","2003-12-25T00:00:00","42.90","7.30","57.4","3"
"FQDN","2003-12-25T01:00:00","42.90","7.70","56.8","3"
"FQDN","2003-12-25T02:00:00","42.90","8.00","56.1","3"
"FQDN","2003-12-25T03:00:00","43.00","8.40","56.8","3"
"FQDN","2003-12-25T04:00:00","43.00","8.80","56.8","3"
"FQDN","2003-12-25T05:00:00","43.00","9.20","58.5","3"
"FQDN","2003-12-25T06:00:00","42.80","9.50","59.5","3"
"FQDN","2003-12-25T20:00:00","43.00","9.20","58.5","3"
"FQDN","2003-12-25T21:00:00","43.00","8.80","57.4","3"
"FQDN","2003-12-25T22:00:00","43.00","8.30","57.6","3"
"FQDN","2003-12-26T00:00:00","43.00","7.40","56.7","3"
"FQDN","2003-12-26T03:00:00","42.90","6.20","60.3","3"
"FQDN","2003-12-26T04:00:00","43.00","5.80","59.5","3"
"FQDN","2003-12-26T05:00:00","43.10","5.40","59.7","3"
"FQDN","2003-12-26T06:00:00","43.20","5.30","55.8","3"
"FQDN","2003-12-26T19:00:00","43.10","5.30","59.4","3"
"FQDN","2003-12-26T20:00:00","43.00","5.70","59.7","3"
"FQDN","2003-12-26T21:00:00","42.90","6.10","60.1","3"
"FQDN","2003-12-26T22:00:00","42.90","6.50","60.1","3"
"FQDN","2003-12-26T23:00:00","42.90","6.90","59.0","3"
"FQDN","2003-12-27T00:00:00","43.00","7.40","56.7","3"
"FQDN","2003-12-27T01:00:00","43.00","7.80","56.7","3"
"FQDN","2003-12-27T02:00:00","43.00","8.30","57.7","3"
"FQDN","2003-12-27T03:00:00","43.00","8.70","57.2","3"
"FQDN","2003-12-27T04:00:00","43.00","9.20","58.6","3"
"FQDN","2003-12-27T05:00:00","42.80","9.50","58.6","3"
"FQDN","2003-12-27T06:00:00","42.70","9.40","57.6","3"
"FQDN","2003-12-27T13:00:00","42.90","9.50","58.6","3"
"FQDN","2003-12-27T14:00:00","43.20","9.20","58.5","3"
"FQDN","2003-12-27T15:00:00","43.30","8.70","57.7","3"
"FQDN","2003-12-27T16:00:00","43.40","8.10","58.6","3"
"FQDN","2003-12-27T17:00:00","43.50","7.60","59.9","3"
"FQDN","2003-12-27T18:00:00","43.60","7.20","60.1","3"
"FQDN","2003-12-27T21:00:00","43.50","7.30","59.9","3"
"FQDN","2003-12-27T22:00:00","43.30","7.50","58.5","3"
"FQDN","2003-12-27T23:00:00","43.00","7.60","56.5","3"
"FQDN","2003-12-28T00:00:00","42.80","7.80","56.7","3"
"FQDN","2003-12-28T01:00:00","42.60","8.00","57.0","3"
"FQDN","2003-12-28T02:00:00","42.40","8.10","57.7","3"
"FQDN","2003-12-28T03:00:00","42.10","8.10","59.5","3"
"FQDN","2003-12-28T04:00:00","41.90","8.10","59.9","3"
"FQDN","2003-12-28T05:00:00","41.80","8.40","59.2","3"
"FQDN","2003-12-28T06:00:00","41.90","8.70","57.2","3"
"FQDN","2003-12-28T21:00:00","42.20","7.70","59.4","3"
"FQDN","2003-12-28T22:00:00","42.40","7.30","59.4","3"
"FQDN","2003-12-28T23:00:00","42.60","7.00","58.5","3"
"FQDN","2003-12-29T00:00:00","42.80","6.60","59.4","3"
"FQDN","2003-12-29T01:00:00","42.90","6.30","60.1","3"
"FQDN","2003-12-29T03:00:00","42.90","5.80","59.4","3"
"FQDN","2003-12-29T04:00:00","43.00","5.50","59.0","3"
"FQDN","2003-12-29T05:00:00","43.10","5.30","58.8","3"
"FQDN","2003-12-29T06:00:00","43.20","5.30","54.9","3"
"FQDN","2003-12-29T19:00:00","43.20","5.20","57.6","3"
"FQDN","2003-12-29T21:00:00","42.90","5.90","59.5","3"
"FQDN","2003-12-30T00:00:00","42.90","7.20","57.9","3"
"FQDN","2003-12-30T02:00:00","43.00","8.10","56.5","3"
"FQDN","2003-12-30T03:00:00","43.00","8.60","57.9","3"
"FQDN","2003-12-30T04:00:00","43.00","9.20","58.3","3"
"FQDN","2003-12-30T05:00:00","42.80","9.50","58.3","3"
"FQDN","2003-12-30T18:00:00","42.70","9.50","58.1","3"
"FQDN","2003-12-30T19:00:00","43.00","9.40","58.1","3"
"FQDN","2003-12-30T20:00:00","43.00","9.10","58.3","3"
"FQDN","2003-12-30T21:00:00","43.00","8.70","58.3","3"
"FQDN","2003-12-30T22:00:00","43.00","8.30","57.4","3"
"FQDN","2003-12-30T23:00:00","43.00","7.90","56.1","3"
"FQDN","2003-12-31T00:00:00","42.90","7.50","56.3","3"
"FQDN","2003-12-31T01:00:00","42.90","7.10","57.2","3"
"FQDN","2003-12-31T02:00:00","42.90","6.60","57.7","3"
"FQDN","2003-12-31T03:00:00","42.90","6.10","59.2","3"
"FQDN","2003-12-31T04:00:00","43.00","5.60","58.6","3"
"FQDN","2003-12-31T05:00:00","43.20","5.20","57.4","3"
"FQDN","2003-12-31T21:00:00","42.90","5.90","59.2","3"
"A8CI3","2003-12-30T12:00:00","36.50","-1.00","59.0","1"
"A8CI3","2003-12-29T19:00:00","37.40","7.40","59.0","1"
"A8CI3","2003-12-30T06:00:00","36.90","1.90","59.0","1"
"A8CI3","2003-12-27T18:00:00","34.60","19.80","62.6","1"
"A8CI3","2003-12-29T10:00:00","37.00","11.60","59.0","1"
"A8CI3","2003-12-29T12:00:00","37.40","10.50","60.8","1"
"A8CI3","2003-12-27T05:00:00","33.10","26.30","64.4","1"
"A8CI3","2003-12-27T08:00:00","33.50","24.60","64.4","1"
"A8CI3","2003-12-27T12:00:00","33.90","22.80","62.6","1"
"A8DK4","2003-12-25T16:00:00","34.10","25.10","66.2",
"ELNU6","2003-12-01T12:00:00","36.20","-3.70","62.1","1"
"ELNU6","2003-12-04T00:00:00","48.10","-6.10","55.4","1"
"SWJC","2003-12-02T21:00:00","37.90","24.50","62.6","1"
"SWJC","2003-12-09T12:00:00","38.00","24.90","60.8","1"
"A8CI2","2003-12-17T16:00:00","36.40","-1.60","59.0","1"
"A8CI2","2003-12-17T17:00:00","36.30","-2.50","60.8","1"
"A8CI2","2003-12-17T18:00:00","36.20","-2.90","60.8","1"
"A8CI2","2003-12-17T19:00:00","36.20","-3.20","60.8","1"
"A8CI2","2003-12-30T12:00:00","36.20","-3.50","59.0","1"
"A8CI2","2003-12-30T17:00:00","36.50","-1.10","59.0","1"
"A8CI2","2003-12-30T18:00:00","36.60","-0.50","59.0","1"
"A8CI2","2003-12-16T19:00:00","37.80","8.80","60.8","1"
"A8CI2","2003-12-17T08:00:00","37.00","2.00","59.0","1"
"A8CI2","2003-12-17T12:00:00","36.70","0.10","59.0","1"
"A8CI2","2003-12-31T00:00:00","37.20","2.50","55.4","1"
"A8CI2","2003-12-31T06:00:00","37.50","5.50","60.8","1"
"A8CI2","2003-12-31T12:00:00","37.80","8.70","59.0","1"
"A8CI2","2003-12-16T00:00:00","35.40","17.90","64.4","1"
"A8CI2","2003-12-16T07:00:00","36.20","14.50","62.6","1"
"A8CI2","2003-12-16T16:00:00","37.50","10.40","60.8","1"
"A8CI2","2003-12-31T18:00:00","37.20","11.50","60.8","1"
"A8CI2","2003-12-31T20:00:00","36.90","12.50","59.0","1"
"A8CI2","2003-12-15T00:00:00","32.50","29.20","66.2","1"
"A8CI2","2003-12-15T06:00:00","33.20","26.30","66.2","1"
"A8CI2","2003-12-15T12:00:00","33.90","23.50","64.4","1"
"A8CI2","2003-12-15T15:00:00","34.30","22.00","66.2","1"
"A8CI2","2003-12-15T18:00:00","34.70","20.60","66.2","1"
"A8CI2","2003-12-28T17:00:00","48.60","-5.90","51.8","1"
"A8CI2","2003-12-28T18:00:00","48.40","-6.10","51.8","1"
"PBKY","2003-12-05T18:00:00","36.10","-4.70","61.3","1"
"WAUY","2003-12-17T12:00:00","38.50","10.40","57.0","1"
"DDSK","2003-12-06T15:00:00","36.20","-4.10","62.6","1"
"DDSK","2003-12-06T18:00:00","36.40","-2.90","64.4","1"
"DDSK","2003-12-06T21:00:00","36.70","-1.70","64.4","1"
"DDSK","2003-12-07T00:00:00","37.30","-0.80","64.4","1"
"DDSK","2003-12-07T06:00:00","38.80","-0.30","64.4","1"
"DDSK","2003-12-08T15:00:00","39.70","0.30","60.8","1"
"DDSK","2003-12-12T00:00:00","39.80","14.00","64.4","1"
"DDSK","2003-12-12T03:00:00","39.10","15.00","64.4","1"
"DDSK","2003-12-12T09:00:00","38.40","15.70","66.4","1"
"DDSK","2003-12-13T12:00:00","36.70","17.80","66.2","1"
"DDSK","2003-12-13T15:00:00","36.20","18.80","68.0","1"
"DDSK","2003-12-13T18:00:00","35.80","19.80","68.0","1"
"DDSK","2003-12-13T21:00:00","30.50","20.90","66.2","1"
"DDSK","2003-12-14T01:00:00","35.10","22.00","68.0","1"
"DDSK","2003-12-14T03:00:00","35.80","22.80","66.2","1"
"DDSK","2003-12-14T06:00:00","34.50","23.90","66.2","1"
"DDSK","2003-12-14T12:00:00","33.70","26.00","68.0","1"
"DDSK","2003-12-14T18:00:00","33.00","28.30","69.8","1"
"DDSK","2003-12-14T20:00:00","32.60","29.40","69.8","1"
"DDSK","2003-12-15T00:00:00","32.20","30.30","68.0","1"
"DDSK","2003-12-15T03:00:00","31.80","31.60","68.0","1"
"DDSK","2003-12-15T12:00:00","30.70","32.30","68.0","1"
"DDSK","2003-12-15T15:00:00","30.70","32.30","64.4","1"
"DDSK","2003-12-08T18:00:00","40.20","1.20","60.8","1"
"DDSK","2003-12-08T21:00:00","40.60","2.20","60.8","1"
"DDSK","2003-12-09T00:00:00","41.10","3.20","60.8","1"
"DDSK","2003-12-09T03:00:00","41.60","4.40","60.8","1"
